,instance,hate_count,url_count,mentions_count,hashtag_count,hate_avg,url_avg,mentions_avg,hashtag_avg,users,posts,nsfw,media_removal,fed_time_rem,reject,quaran_inst,accept,avatar,banner,followers_only,report,reject_deletes,hate_perc,url_perc,mentions_perc,hash_perc,followers_count,following_count,reblogs_count,replies_count,active_halfyear,active_month,hash_ftr,hash_rej,hash_sen,blocked,users_tr,posts_tr,hate_tr,url_tr
63,chaconne.club,55.0,8.0,30.0,3.0,1.375,0.2,0.75,0.075,3.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.1,0.2875,0.0375,423427,12416,1,2,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,2.498049532966813,1.9501160121288659,1.414213562373095
64,chads.usethetools.org,20623.0,5555.0,7406.0,4354.0,1.3601767576836827,0.3663764674845007,0.4884902051315877,0.28718422267660443,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238260123994196,0.1565756496504419,0.17339401134414986,0.08564173591874423,10948,447,3,0,0.0,0.0,0.0,0.0,1.0,0,1.2009369551760027,0.0,5.236711401263864,4.208370916101834
65,charade.social,2.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.122462048309373,1.0
66,charlestown.social,102348.0,11719.0,75716.0,6794.0,1.8583048877914157,0.2127787057883652,1.3747798456650022,0.12335905583295505,14.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2655875517466773,0.08787856779722565,0.30222783063403297,0.035859539545355514,11862,3118,10,2,0.0,0.0,0.0,0.0,1.0,0,1.5524632891554087,2.833924614075003,6.839324766073608,4.7659384103326
67,chat.brainbaking.com,29673.0,3008.0,10477.0,3495.0,1.9564185402518623,0.1983253115316147,0.6908215745747066,0.230449690096268,4.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29574075295048463,0.08953649370343507,0.2929715830421309,0.05660315157908617,19424,6451,3,74,0.0,0.0,0.0,0.0,0.0,0,1.2599210498948732,2.73440420744713,5.5640826965296855,3.7993820972040675
68,clamo.red,4835.0,1997.0,261.0,2094.0,2.368936795688388,0.9784419402253796,0.12787849093581574,1.025967662910338,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3444390004899559,0.4590886820186183,0.04777070063694268,0.2488975992160705,7876,597,1,11,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,1.2599210498948732,4.112122840275722,3.54864872046659
69,close-air.support,10437.0,807.0,15922.0,982.0,1.5828025477707006,0.12238398544131028,2.414985590778098,0.14894585166085242,1.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2434030937215651,0.04845313921747043,0.348650288140734,0.03760994843797392,15254,4164,3,13,0.0,0.0,0.0,0.0,0.0,0,1.0,2.978351175143578,4.674795463388403,3.0512579393220194
70,clvr.bfan.cc,7818.0,1508.0,3641.0,1572.0,1.9638281838733984,0.3787992966591309,0.9148241206030152,0.3949748743718593,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289374529012811,0.15259984928409948,0.3771665410700829,0.08942476764632001,6082,321,2,39,0.0,0.0,0.0,0.0,1.0,0,1.2599210498948732,1.2599210498948732,4.455016098035161,3.3863633634253985
71,clyez.city,19580.0,2723.0,14161.0,4263.0,1.134546297369336,0.15778189825008693,0.8205945413455409,0.2470301906472736,3.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18130721984007414,0.07584888167806235,0.26155985629852824,0.1054293660910882,60682,10489,3,20,0.0,0.0,0.0,0.0,1.0,0,1.2009369551760027,2.267722024701544,5.1916106489305935,3.7368695745320157
72,cocaine.moe,60193.0,3204.0,54960.0,3483.0,1.1413375301010638,0.0607520051574736,1.0421328074633092,0.06604346012363002,4.0,1700.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20531295625628093,0.028470391930070726,0.3204554504256812,0.020174823185877624,527285,2480,6,75,0.0,0.0,0.0,0.0,1.0,0,1.2599210498948732,3.4546826076028125,6.260240216244062,3.8395655340779413
73,collapsitarian.io,276292.0,117782.0,123204.0,120245.0,1.8287310370389984,0.7795795716290276,0.8154722900657254,0.7958870289840684,80.0,6700.0,1.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27895409176352226,0.18486073972094996,0.2309576129835059,0.1553440470202007,17260,12343,12,30,0.0,0.0,0.0,0.0,1.0,1,2.075781631112427,4.341893171211131,8.070393641020152,7.001318274089539
74,comfy.business,2082.0,175.0,1013.0,152.0,1.5966257668711656,0.13420245398773006,0.7774366845740599,0.11665387567152725,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2576687116564417,0.06326687116564418,0.3431748466257669,0.04677914110429448,2773,734,3,13,0.0,0.0,0.0,0.0,0.0,0,1.0,1.8859727740585395,3.573387557486538,2.365046449947016
75,communicating.cypherpunk.observer,57578.0,3439.0,55680.0,4299.0,1.299846487267473,0.07763680693516345,1.2570267524551304,0.09705384354893327,1.0,2591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205616759978328,0.034777406537836376,0.3176246162181687,0.026289055445186924,383819,11783,10,82,0.0,0.0,0.0,0.0,1.0,0,1.0,3.7060496689991327,6.21406935220528,3.885128276733408
76,comrades.abortu.com,51.0,5.0,20.0,6.0,1.275,0.125,0.5,0.15,5.0,5720.0,3.0,11.0,12.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625,0.0375,0.225,0.0625,2177,2459,1,2,0.0,0.0,0.0,0.0,0.0,1,1.3076604860118306,4.228951178895607,1.9257283736981676,1.3076604860118306
77,connect.fshm.in,21666.0,3518.0,8027.0,4615.0,1.6858076563958917,0.2737317149081855,0.6246206520893316,0.35911602209944754,12.0,495.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648615001556178,0.12756769374416432,0.2310146280734516,0.07563025210084033,437193,12863,8,89,0.0,0.0,0.0,0.0,0.0,0,1.5130857494229015,2.8125539805424538,5.279949755931973,3.8998625966350633
78,connect.otherbyte.com,1376.0,163.0,1170.0,237.0,1.1740614334470991,0.13907849829351535,0.9991460290350128,0.20239111870196413,7.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21928327645051196,0.059726962457337884,0.3229522184300341,0.05503412969283277,779,931,2,9,0.0,0.0,0.0,0.0,0.0,0,1.3830875542684884,2.1129943434814344,3.3350555517176126,2.3372110669088912
79,contrapointsfan.club,150264.0,9696.0,183063.0,20644.0,1.1744605019422711,0.07578374745003634,1.4308280314517516,0.16135436369604975,6.0,81273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2022150488889584,0.03430043066052852,0.2794916486247782,0.03633649359480393,17856,12782,28,74,0.0,0.0,0.0,0.0,1.0,1,1.3480061545972777,6.581492365197215,7.291370344993216,4.617767907242343
80,corginet.duckdns.org,563.0,97.0,303.0,240.0,0.6607981220657277,0.11384976525821595,0.35605170387779084,0.2820211515863689,12.0,1803.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.05575117370892019,0.14612676056338028,0.04988262910798122,1700,1461,9,2,1.0,1.0,0.0,0.0,0.0,0,1.5130857494229015,3.488718710700378,2.873545418107677,2.143525342095829
81,cosine.online,11782.0,1046.0,3019.0,884.0,1.6719171278558251,0.14843195686107566,0.42847005393130855,0.12546125461254612,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2610330637150561,0.060522208031786574,0.19596991627642968,0.03505037604654463,674,310,2,7,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,1.906368585993873,4.770199066334406,3.186069761259235
82,counter.fedi.live,8794.0,4957.0,3876.0,4680.0,1.2000545851528384,0.6764465065502183,0.5290023201856149,0.6387334516173059,60.0,29880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18838700873362446,0.16020742358078602,0.15563591703056767,0.13407478165938866,439071,24874,12,17,0.0,0.0,0.0,0.0,1.0,1,1.9786024464679264,5.57053318184358,4.543226723373505,4.129237091644837
83,cowfee.moe,18860.0,763.0,26221.0,1365.0,1.3923957179771134,0.056330749354005165,1.9359864146485528,0.10078263437684584,2.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.23093392395717974,0.02358803986710964,0.3423403469915098,0.028755998523440383,3982,3073,5,25,0.0,0.0,0.0,0.0,1.0,0,1.122462048309373,1.6983813295649528,5.15929405642964,3.022878949663865
84,crowsnest.libre.audio,2524.0,231.0,802.0,240.0,2.065466448445172,0.1890343698854337,0.6568386568386568,0.19656019656019652,3.0,3779.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29009819967266776,0.07528641571194762,0.24877250409165305,0.054828150572831434,8334,3204,4,10,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,3.9466578910151005,3.689902508625995,2.4770531765914834
85,crowsocial.us.to,1281.0,106.0,648.0,109.0,1.484356894553882,0.12282734646581693,0.7517401392111369,0.12645011600928074,4.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23638470451911936,0.0544611819235226,0.28447276940903826,0.030127462340672075,467214,1384,2,0,0.0,0.0,0.0,0.0,1.0,0,1.2599210498948732,2.5973056638958427,3.295526854497891,2.1754593747444164
86,crucible.world,174277.0,9426.0,104146.0,6380.0,2.1747653988220033,0.1176250374363582,1.2996318712173207,0.07961564859299931,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28235749226315265,0.05465084356593791,0.2765860537086952,0.025306978137166817,9196,4471,6,1,0.0,0.0,0.0,0.0,1.0,0,1.122462048309373,1.9840607811007638,7.473774886540533,4.596083454592178
87,crux.social,2.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0,1.2599210498948732,1.4677992676220695,1.122462048309373,1.0
88,crypt.lol,37894.0,6206.0,22918.0,9519.0,1.6691186186847553,0.2733559441483505,1.009514580213197,0.4193022641176989,153.0,1858.0,1.0,6.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26362154781306435,0.12156983658547328,0.2503413645773686,0.07706030040082809,445410,24540,6,37,0.0,0.0,0.0,0.0,0.0,1,2.3126783696051127,3.506234442593221,5.795555580185931,4.286820463708868
89,csdisaster.club,159769.0,11435.0,100554.0,11391.0,1.2235709471878446,0.08757352040191152,0.7700861573808157,0.08723721998851235,7.0,9216.0,4.0,0.0,27.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21615381080749907,0.040658313932116164,0.2709418269819875,0.02200251194706531,466152,12808,18,75,0.0,0.0,0.0,0.0,0.0,1,1.3830875542684884,4.5788569702133275,7.3662889896457795,4.746491361708996
90,curenoize.org,4526.0,5408.0,6979.0,7654.0,0.08938657818856895,0.10680570367737094,0.1378350087887346,0.15116623545908794,1.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021132045661018287,0.0512995220602757,0.06253703045384525,0.04159260575897618,383455,9600,13,10,0.0,0.0,0.0,0.0,0.0,0,1.0,3.3186980719515153,4.067108498597711,4.189602118418676
91,cute.science,44642.0,2531.0,17282.0,2890.0,1.4667980942993264,0.08316083456546737,0.5678517447591509,0.0949595846750345,20.0,3200.0,1.0,0.0,10.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2422211269919501,0.036504024971250215,0.2345326104813537,0.0242812551338919,41997,27383,34,36,0.0,0.0,0.0,0.0,0.0,1,1.6475489724420656,3.8387662073329687,5.9560354482206215,3.691606121963424
92,cybert-media.net,31974.0,1760.0,14431.0,2404.0,1.3593809786998852,0.07482675056332637,0.6135629251700679,0.1022108843537415,4.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2622124909655202,0.03507503932655925,0.25611155988265805,0.031971429786148545,3058,644,8,20,0.0,0.0,0.0,0.0,0.0,0,1.2599210498948732,2.1050053733170455,5.63377495887154,3.474711710861114
93,cybre.club,6416.0,408.0,5022.0,487.0,1.2972098665588354,0.08249090173877881,1.0155712841253792,0.09848331648129424,18.0,41216.0,6.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2196724625960372,0.038515972503032764,0.3265264860493328,0.02658714112414072,424175,22328,7,18,0.0,0.0,0.0,0.0,0.0,1,1.6188704068605666,5.87729703469158,4.310662874988611,2.7233911835306324
94,cyrix.matto.nl,16707.0,1905.0,5681.0,3307.0,2.288316668949459,0.26092316121079306,0.7782191780821918,0.453013698630137,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3110532803725517,0.11245034926722366,0.2483221476510067,0.08368716614162444,5844,950,5,1,0.0,0.0,0.0,0.0,0.0,0,1.2599210498948732,1.7320508075688772,5.056108815720765,3.5208632977885497
95,d20hero.club,8322.0,561.0,3997.0,638.0,1.5054269175108541,0.10148335745296673,0.7231771304505157,0.115433327302334,25.0,7043.0,8.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24122648335745295,0.047485528219971054,0.27469247467438496,0.02659189580318379,3122,7423,6,35,0.0,0.0,0.0,0.0,0.0,0,1.7099759466766968,4.378173299366359,4.501645432418157,2.871841564940964
96,damogran.space,6583.0,361.0,3673.0,601.0,1.410542104135419,0.07735161774158987,0.7871838834119159,0.12880411487355334,1.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2368759374330405,0.035354617527319485,0.2920505678165845,0.03171202056995929,384172,11751,4,84,0.0,0.0,0.0,0.0,0.0,0,1.0,2.753685989156313,4.329163377168273,2.668401648721945
97,dansu.org,85955.0,9388.0,27499.0,19501.0,2.2171064510304626,0.24215223503314506,0.7093221213371853,0.5030179529508874,33.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29683510020892984,0.10051845546699682,0.22276819108050247,0.09720395161082307,464052,26379,3,11,0.0,0.0,0.0,0.0,1.0,0,1.7909590531320994,2.736580418554972,6.643218304055939,4.592990144128395
98,darknedgy.net,39164.0,1512.0,41131.0,1243.0,1.6191499917314371,0.0625103357036547,1.700541613263323,0.05139124322983421,18.0,432.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2476227881594179,0.028588556308913514,0.3090582106829833,0.014469985116586738,35041,25324,9,21,0.0,0.0,0.0,0.0,0.0,0,1.6188704068605666,2.7494592739972052,5.827485125235209,3.3878587775517346
99,dartisan.dev,460.0,393.0,84.0,91.0,1.0502283105022832,0.8972602739726028,0.19221967963386727,0.20823798627002288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3984018264840183,0.07876712328767123,0.0639269406392694,532003,249,0,11,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.778388495038381,2.7064422115822673
100,dcentralisedmedia.com,4657.0,561.0,2630.0,1034.0,1.697776157491797,0.2045205978855268,0.9591539022611232,0.3770970094821298,4.0,239.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2621217644914328,0.08767772511848343,0.2880058330295297,0.06817353262850892,42880,27993,7,17,0.0,0.0,0.0,0.0,1.0,0,1.2599210498948732,2.4911486898408435,4.086495637757631,2.871841564940964
101,debiru.xyz,374386.0,34571.0,238052.0,45451.0,1.5872893392406673,0.1465711317914909,1.0092765322389174,0.19270003052606588,3.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381934581222309,0.06782057532910775,0.2864286774214063,0.047444512750938035,6965,3313,4,43,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,3.0202319394072115,8.48958771832577,5.707579775028484
102,decentralised.social,16277.0,1681.0,5872.0,1946.0,1.9059718969555035,0.1968384074941452,0.6876683452394894,0.2278955381192177,1.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782786885245901,0.08752927400468384,0.2768149882903981,0.0569672131147541,482280,11891,5,85,0.0,0.0,0.0,0.0,1.0,0,1.0,2.8844991406148166,5.034183716759907,3.4482172403827303
103,detrended.net,1304.0,169.0,120.0,49.0,3.26,0.4225,0.3,0.1225,2.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36375,0.185,0.14375,0.055,436,144,2,5,0.0,0.0,0.0,0.0,1.0,0,1.122462048309373,2.4080884530367643,3.305315588951045,2.3513346877207573
104,detroitriotcity.com,17192.0,1669.0,14082.0,2357.0,1.3764611689351478,0.13362690152121698,1.1275522459764593,0.18872607894947555,5.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178943154523619,0.06148919135308247,0.28298638911128904,0.06469175340272218,60965,10394,27,2,0.0,0.0,0.0,0.0,1.0,0,1.3076604860118306,1.5704178024750197,5.080280990004648,3.4441024055728233
105,dev.ple.b-shock.org,448.0,516.0,574.0,2373.0,0.2043795620437956,0.2354014598540146,0.2619808306709265,1.0830670926517572,6.0,3940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04698905109489051,0.10743613138686132,0.12750912408759124,0.20050182481751824,64,50,2,3,0.0,0.0,0.0,0.0,0.0,0,1.3480061545972777,3.974196808953494,2.766175108536977,2.832098041049568
106,develop.ilja.space,15.0,0.0,8.0,2.0,0.6,0.0,0.3333333333333333,0.08333333333333333,5.0,84.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14,0.0,0.16,0.02,0,0,0,2,0.0,0.0,0.0,0.0,1.0,1,1.3076604860118306,2.092730068567824,1.5704178024750197,0.0
107,devs.live,148240.0,6567.0,181492.0,7949.0,1.3301389898337326,0.058924870117634386,1.628519641799616,0.07132602336557615,26.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21605337066049327,0.02631744237171032,0.32837581989645304,0.020556856622430397,15918,11663,7,84,0.0,0.0,0.0,0.0,1.0,0,1.721190305691782,2.9675869364415615,7.2749090419879785,4.327407924604534
108,djsumdog.com,270287.0,19698.0,223740.0,19470.0,1.4770749994535162,0.10764640304282247,1.2227098099865017,0.10640100116401713,5.0,9369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381850175967823,0.04868352023083481,0.3282428355957768,0.027214899337661486,426410,19102,32,94,0.0,0.0,0.0,0.0,0.0,1,1.3076604860118306,4.591439574361744,8.040891333323183,5.1968121929704845
109,dline.xyz,59638.0,6705.0,36033.0,5374.0,1.6352170217433029,0.18384469852759727,0.9880175486701398,0.1473539895804771,60.0,1182.0,8.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524197307449755,0.07950152175701243,0.2981409887307724,0.037742315812563404,467988,15740,4,1,0.0,0.0,0.0,0.0,1.0,0,1.9786024464679264,3.2516434094881226,6.250582788925934,4.3424330398299675
110,doesnt.undo.it,12033.0,669.0,6664.0,1212.0,1.3032600454890069,0.07245748944005198,0.7218370883882149,0.13128249566724434,5.0,14652.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2226795191162136,0.032871222787826275,0.2829524531571537,0.028214014946387964,356983,25213,14,14,0.0,0.0,0.0,0.0,0.0,0,1.3076604860118306,4.9467065942369075,4.78698778676371,2.9573610790901443
111,donotsta.re,9263.0,716.0,5403.0,558.0,1.3378105141536685,0.10340843443096476,0.7804420049111657,0.08060089556550629,20.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22364240323512424,0.044916233391103406,0.28502310803004044,0.02079722703639515,383966,11751,7,37,0.0,0.0,0.0,0.0,0.0,0,1.6475489724420656,3.378457770365103,4.582740621831809,2.991016694349869
112,dontbulling.me,3893.0,160.0,2588.0,220.0,1.190884062404405,0.04894463138574488,0.791921664626683,0.06731946144430845,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20373202814316305,0.02401345977363108,0.2936677883144693,0.02401345977363108,900,191,2,11,0.0,0.0,0.0,0.0,0.0,0,1.414213562373095,1.7817974362806785,3.9662559256604886,2.329986101501426
113,dsocialize.net,166105.0,9149.0,113852.0,4998.0,1.6056083438856292,0.0884362947425401,1.1005297142636201,0.04831226075861269,22.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439271939914744,0.041608266555827285,0.3237460489304322,0.014586333890752324,6160,3514,5,53,0.0,0.0,0.0,0.0,0.0,0,1.6739293087389882,3.0735333444862234,7.414191245515429,4.573292067495737
114,dudu.best,5398.0,1637.0,6685.0,1925.0,0.2697920831667333,0.0818172730907637,0.3341330534312991,0.09621632428649972,291.0,10795.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056327469012395034,0.034811075569772094,0.13779488204718113,0.030062974810075967,3182,1684,18,20,0.0,0.0,0.0,0.0,0.0,0,2.5742387976791643,4.7011463841301335,4.188309948267551,3.4330077188332813
115,dystopian.space,3834.0,211.0,7956.0,132.0,1.4142382884544449,0.07783105864994468,2.9357933579335795,0.04870848708487085,8.0,28603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20933234968646253,0.025451862781261526,0.38233124308373295,0.013832534120250829,282698,6717,2,12,0.0,0.0,0.0,0.0,0.0,1,1.414213562373095,5.530129028577035,3.956173699274148,2.439947092282751
116,easy.saramara.ai,10810.0,1262.0,6322.0,1644.0,1.3871423071987679,0.16194020274605414,0.8113449691991786,0.2109856262833676,5.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21313999743359424,0.07429744642628,0.2150648017451559,0.04786346721416656,451463,7200,3,7,0.0,0.0,0.0,0.0,1.0,0,1.3076604860118306,2.2330765665867003,4.702234486692012,3.2873294149977212
117,eattra.sh,2512.0,203.0,2516.0,719.0,0.9390654205607476,0.07588785046728971,0.9409124906507106,0.268885564697083,14.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17700934579439254,0.03588785046728972,0.3375700934579439,0.06093457943925234,16144,10231,1,19,0.0,0.0,0.0,0.0,0.0,0,1.5524632891554087,1.906368585993873,3.686972846620717,2.4242794103012835
118,edm.haus,3236.0,1028.0,960.0,1458.0,1.3032621828433346,0.4140153040676601,0.386784850926672,0.5874294923448832,3.0,14.0,12.0,12.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2271445831655256,0.19250906161900927,0.1409585179218687,0.1751913008457511,41241,26612,6,0,0.0,0.0,0.0,0.0,1.0,0,1.2009369551760027,1.5524632891554087,3.8459303849396917,3.176865676256685
119,edolas.world,37925.0,3000.0,23011.0,4321.0,1.577250987731337,0.12476606363069245,0.9570370986524704,0.17971219431043087,30.0,12530.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24797255146600125,0.055021834061135366,0.30322312331045953,0.037928883343730506,312565,28128,10,48,0.0,0.0,0.0,0.0,0.0,0,1.762734383267615,4.819387480799459,5.796345507409942,3.7976961046237077
120,elenctic.com,1.0,0.0,2.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,0.0,1.0,0.0
121,elves.forsale,37922.0,2264.0,25228.0,1927.0,1.0920976845985486,0.06519986176707752,0.7265501252771938,0.055496356881605854,8.0,57977.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20202165649118764,0.02986407095956687,0.2744643474254118,0.016919133740352494,459678,11743,8,36,0.0,0.0,0.0,0.0,0.0,1,1.414213562373095,6.221225687416224,5.79626908636099,3.623648555626259
122,engineered.space,15326.0,1453.0,8703.0,2044.0,1.8073113207547167,0.1713443396226415,1.0264182096945391,0.2410661634626725,1.0,2375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27246462264150945,0.07788915094339623,0.3468160377358491,0.05117924528301887,486165,21507,4,40,0.0,0.0,0.0,0.0,1.0,0,1.0,3.652671384563594,4.983924677891714,3.3654587284301822
123,eveningzoo.club,289673.0,17355.0,220145.0,14178.0,1.6862040863845391,0.10102450666511438,1.2814848447805156,0.0825314775684124,26.0,7256.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24954886780371385,0.04624541591477968,0.33019675184818675,0.02379358519122184,11399,5143,63,2,0.0,0.0,0.0,0.0,0.0,1,1.721190305691782,4.39996828069743,8.134259118990121,5.08827727986964
124,evri1s-connected.online,1355.0,121.0,1349.0,417.0,0.8484658735128365,0.07576706324358172,0.8452380952380952,0.26127819548872183,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17188478396994364,0.03412648716343143,0.34126487163431435,0.0504070131496556,28883,21286,1,14,0.0,0.0,0.0,0.0,0.0,0,1.414213562373095,1.6863768795413334,3.326518036395638,2.2239800905693152
